cust_id,revenue,days_elapsed,transactions,last_visit,email_offer,redeemed
OO4BFIT8,102.3,39,11,2022-04-21,0,0
8G5UWZN3,82.3,30,12,2022-04-30,0,0
GT0BALYT,54.7,42,9,2022-04-18,1,0
S5F17WUY,26.3,21,6,2022-05-09,0,0
HGCAIFCH,126.6,21,12,2022-05-09,0,0
VSGV57PW,81.4,32,9,2022-04-28,1,0
T2O9AVF8,33.6,12,5,2022-05-18,0,0
4VM4Q510,120.4,4,13,2022-05-26,0,0
U4TBJBZ2,91.2,38,9,2022-04-22,0,0
O9X0OEO0,60,29,8,2022-05-01,0,0
SS36IRGA,116.7,20,11,2022-05-10,0,0
NL5WXZUL,154.5,7,14,2022-05-23,0,0
WV6IQ2CL,84.7,48,9,2022-04-12,0,0
7JVERFSL,52.5,43,5,2022-04-17,0,0
CFSEM73Z,110.5,31,11,2022-04-29,0,0
CJRU9JBJ,88.1,14,9,2022-05-16,1,0
NKDM0OUT,182.8,12,16,2022-05-18,0,0
9ZCWAGTN,149.7,42,17,2022-04-18,1,0
UJCN3JF4,78.6,14,8,2022-05-16,0,0
WLWHWOS6,53.6,25,7,2022-05-05,0,0
XHZADCE9,71.8,46,6,2022-04-14,0,0
PX82MTJN,87.8,43,11,2022-04-17,1,0
6F237VBV,118.2,25,11,2022-05-05,1,0
F2GUJMXT,77.8,0,10,2022-05-30,0,0
SJ2X62BS,86.1,57,10,2022-04-03,1,0
SA6WKUE8,92.9,29,13,2022-05-01,0,0
PGC5B5KF,95.1,52,12,2022-04-08,0,0
88PKDDO2,52.5,36,4,2022-04-24,0,0
5N259X4V,119.2,21,14,2022-05-09,1,0
YCMUO3LJ,123.8,33,14,2022-04-27,0,0
LIO24VG0,57.7,4,9,2022-05-26,0,0
NPYDKY6Q,145.6,49,12,2022-04-11,0,0
HD46KTJS,48.4,52,11,2022-04-08,0,0
BZKLAT98,136.8,30,11,2022-04-30,0,0
RK6CHASY,95.1,49,13,2022-04-11,1,0
ZXJ6Q0OK,56.4,39,8,2022-04-21,0,0
GYVTB09M,83.5,27,7,2022-05-03,1,1
DIBLNV0K,109,42,11,2022-04-18,0,0
GJI2YFA0,118.9,31,13,2022-04-29,0,0
NTGHLTUO,87.9,54,7,2022-04-06,0,0
CJB931JY,86.8,26,6,2022-05-04,1,0
4A9YEBOO,86.5,17,11,2022-05-13,0,0
B5M4WR7X,130.8,42,13,2022-04-18,0,0
YCUBUJVM,91,8,11,2022-05-22,0,0
5LGGMA1Y,54.7,7,7,2022-05-23,0,0
6OGDRYIU,104.5,43,12,2022-04-17,0,0
P8006JK0,104,39,13,2022-04-21,0,0
8MAJZ17F,156.8,58,12,2022-04-02,0,0
XULGBQPX,116.3,5,12,2022-05-25,0,0
MYYQGS1N,125.2,37,13,2022-04-23,0,0
QM8ZBT19,81.4,53,10,2022-04-07,0,0
EEOZ1Y7G,107.9,4,11,2022-05-26,0,0
XZ4T4VFG,128.8,47,12,2022-04-13,0,0
XLSFP0FQ,121.8,53,9,2022-04-07,0,0
VS4J2M6S,75.9,35,6,2022-04-25,1,0
MNAPCT6I,81.6,16,9,2022-05-14,0,0
57SZT30U,68.5,29,10,2022-05-01,0,0
IPEMYIE5,151.8,46,15,2022-04-14,0,0
Z101DNE8,96.2,47,9,2022-04-13,0,0
FS89B4MH,101.7,47,9,2022-04-13,0,0
U5YK368W,86.6,31,11,2022-04-29,0,0
JYTGOX6I,87.1,34,10,2022-04-26,0,0
YEKMXPDN,81.7,22,5,2022-05-08,0,0
BGMCY7Z9,47.2,35,9,2022-04-25,1,1
626YMPBF,94.3,15,11,2022-05-15,0,0
A349VQSG,73,57,7,2022-04-03,0,0
IPGPL3FD,74.3,41,7,2022-04-19,0,0
0FW252M6,137.8,55,15,2022-04-05,0,0
WCKUXTZM,118.7,7,11,2022-05-23,1,0
4GT64PAC,160.3,53,17,2022-04-07,0,0
SEETA4TY,100.7,6,10,2022-05-24,0,0
72B7H4HX,161,31,16,2022-04-29,0,0
201EXE8W,99.5,32,8,2022-04-28,0,0
PMRTI8RH,104.3,48,11,2022-04-12,0,0
4O66NL1Z,116.4,17,13,2022-05-13,0,0
BE1A3HYD,92.3,35,10,2022-04-25,0,0
C0OMN8RO,127.9,36,14,2022-04-24,1,0
YVHAB36Y,121,49,12,2022-04-11,0,0
J039ULT6,88.4,3,10,2022-05-27,0,0
NSIV592B,45.4,3,7,2022-05-27,0,0
46ASG34E,53.1,20,5,2022-05-10,0,0
TLJEEVD9,160.3,21,15,2022-05-09,0,0
91XOR0MK,100.5,54,14,2022-04-06,0,0
JZUU92Y3,105,12,11,2022-05-18,0,0
N3R6RW3I,77.2,43,9,2022-04-17,0,0
MVE65RJL,192.4,28,15,2022-05-02,1,0
O43QRI06,158.1,34,14,2022-04-26,0,0
Z7BS9A0G,105.5,40,12,2022-04-20,0,0
YWFXH8JO,143.1,35,13,2022-04-25,0,0
3HIVVSU4,157.4,40,15,2022-04-20,1,0
8U8Y0IBB,92.9,31,11,2022-04-29,0,0
S5Q7D1GH,99.2,47,9,2022-04-13,0,0
I5X1WAQN,77.7,50,13,2022-04-10,0,0
7B9KPK44,72.1,46,10,2022-04-14,0,0
H78U35NI,93.5,12,9,2022-05-18,0,0
BTFUDS8N,121.4,13,15,2022-05-17,0,0
XWXBHKC9,95.1,13,7,2022-05-17,0,0
M64UOFG6,95.4,55,6,2022-04-05,0,0
070A0L0Z,100.2,21,12,2022-05-09,0,0
U0LB3916,125.1,17,16,2022-05-13,0,0
EZ0LA24E,55,13,6,2022-05-17,0,0
TEJWD2H1,51.1,9,5,2022-05-21,0,0
A4H262XF,108.5,58,9,2022-04-02,1,0
PR9VH8UF,131.7,34,14,2022-04-26,0,0
ZKOISECK,129.5,36,15,2022-04-24,0,0
OY7R3ACK,82.1,1,11,2022-05-29,1,0
1CXQK50N,70.6,30,7,2022-04-30,1,0
V92JU863,46.5,12,7,2022-05-18,0,0
WM1WPSRB,77.5,55,10,2022-04-05,0,0
Y17WKQG8,131.3,14,12,2022-05-16,0,0
YZC6MPWZ,52,28,6,2022-05-02,0,0
299CW7WK,118.5,54,13,2022-04-06,0,0
T9JCTVEX,102.1,38,11,2022-04-22,0,0
K9QG7DMX,127.8,40,13,2022-04-20,0,0
IBQO2PRL,84.4,57,11,2022-04-03,1,0
05ZGN6BA,71.6,8,8,2022-05-22,0,0
GCOY7HUL,90.5,0,9,2022-05-30,0,0
VH8NEWW3,86.9,41,8,2022-04-19,0,0
KARK62O6,84.8,26,10,2022-05-04,0,0
VZ2JLS90,81.6,41,11,2022-04-19,1,0
EF4A2OCN,72.6,47,9,2022-04-13,1,0
G4SLMO9H,97.3,40,8,2022-04-20,0,0
TI5BQVAA,115.1,35,12,2022-04-25,0,0
X1JXH0B2,74.6,11,8,2022-05-19,0,0
AGQM0I42,70.8,21,10,2022-05-09,0,0
FT3T5B4L,63,46,8,2022-04-14,0,0
JBBC7585,118.2,41,13,2022-04-19,0,0
WVG16JAE,64.3,44,7,2022-04-16,1,0
9MKOR7HH,69.9,45,7,2022-04-15,0,0
HG53BDCI,119.7,31,11,2022-04-29,0,0
46TTMMB5,175,15,14,2022-05-15,0,0
ER7AH8DQ,86.7,5,9,2022-05-25,1,0
GTM1RBAV,113.3,37,10,2022-04-23,0,0
LUHVATPP,157.8,42,13,2022-04-18,0,0
DSFFEZL4,127.9,17,11,2022-05-13,1,0
7RTM89D3,76.6,24,6,2022-05-06,0,0
VHF9RB7S,117.1,2,14,2022-05-28,0,0
ZNIDM0NV,81.1,58,8,2022-04-02,0,0
6M8C56YC,129.2,46,15,2022-04-14,0,0
5ZQHU207,71.4,52,7,2022-04-08,1,0
0JB95QDQ,121.3,35,12,2022-04-25,0,0
ZMAQYPM9,94.8,3,8,2022-05-27,0,0
KUKLD21H,82.7,17,9,2022-05-13,0,0
SNK3PIAP,88.9,38,9,2022-04-22,0,0
EPZCG82J,203.5,37,20,2022-04-23,0,0
TKF2JZ6A,73.4,23,8,2022-05-07,0,0
FZ68J0PG,183.9,49,17,2022-04-11,0,0
1U93L116,37.9,28,5,2022-05-02,0,0
XJUS948C,110,28,13,2022-05-02,0,0
54UJ5CAZ,134.8,2,10,2022-05-28,0,0
6HYJV6O3,102.2,26,12,2022-05-04,0,0
EF360JKT,87.3,17,10,2022-05-13,0,0
KVJGY8YG,91.4,23,10,2022-05-07,0,0
9JVC2L1H,67.4,37,8,2022-04-23,0,0
L8NH3U17,129.5,21,15,2022-05-09,0,0
ZTQCW8HF,136.4,23,14,2022-05-07,0,0
VP90YRL7,96.2,42,14,2022-04-18,0,0
JCQV6SKC,87.6,8,9,2022-05-22,0,0
84OU9FIK,130,17,15,2022-05-13,0,0
86D6BG6L,119.3,38,13,2022-04-22,0,0
1J50B3FL,79.2,1,8,2022-05-29,0,0
BMN3FP3D,81.4,1,9,2022-05-29,0,0
7186XV4I,97.4,41,9,2022-04-19,0,0
42V3TJSL,146.7,40,12,2022-04-20,0,0
DAXO3YH5,42.6,34,4,2022-04-26,1,0
AOFSD926,108.7,44,10,2022-04-16,0,0
KZU5DYPT,21.7,21,3,2022-05-09,0,0
02IXOQUA,97.2,47,14,2022-04-13,0,0
XXX45LTG,60.2,28,4,2022-05-02,1,0
N8LWVQ5L,161.8,46,16,2022-04-14,1,0
BLRSE937,78.4,12,7,2022-05-18,0,0
HFPNS9QV,80.5,42,8,2022-04-18,1,0
69VNMGZ4,100.2,11,11,2022-05-19,0,0
P0C3J99L,152.2,42,15,2022-04-18,0,0
587GMER0,138.8,54,12,2022-04-06,0,0
7BBWMBDF,81.2,50,11,2022-04-10,0,0
GKNS04SF,56.6,51,7,2022-04-09,1,0
1GOJWYJB,73.2,51,6,2022-04-09,0,0
SZX9HMZB,72.4,47,7,2022-04-13,0,0
AT6VI8QD,64.3,56,7,2022-04-04,0,0
CT0UGBAI,89.9,53,8,2022-04-07,1,0
TBXBNGEE,120.9,7,16,2022-05-23,0,0
U4PVSF53,101.6,29,9,2022-05-01,0,0
0GTBSMD8,66.5,22,9,2022-05-08,1,0
K7ZREIQ4,86.2,47,11,2022-04-13,1,0
OWGDEJC5,77.6,51,9,2022-04-09,0,0
K38X4O35,186.7,14,15,2022-05-16,0,0
JSKV9T6Z,159.8,54,14,2022-04-06,0,0
EVJ07W1X,62.9,43,7,2022-04-17,0,0
3QKB990F,113.2,30,11,2022-04-30,0,0
G50I9Q43,143.6,53,15,2022-04-07,0,0
C4L8XU3J,80.1,19,8,2022-05-11,0,0
KHTXPLVZ,56.7,5,8,2022-05-25,0,0
TQ6XT0FU,92.7,32,10,2022-04-28,0,0
RI5JTIGL,83.3,57,10,2022-04-03,0,0
K7MU47VB,85.3,34,9,2022-04-26,1,0
5U3K9LSN,104.6,28,11,2022-05-02,0,0
Y2PDDIUN,164.9,57,16,2022-04-03,0,0
LVLHC8P5,135.5,2,11,2022-05-28,0,0
G9HYT19Q,32.9,27,3,2022-05-03,0,0
UWQA1KU6,124.9,20,11,2022-05-10,0,0
3Z8VMD62,149.6,21,15,2022-05-09,0,0
CYKFYSQQ,146.2,30,13,2022-04-30,0,0
BUZ3PELF,89.5,36,10,2022-04-24,0,0
ZS75TEGZ,113,52,10,2022-04-08,1,0
M9RNBTMX,97.3,42,11,2022-04-18,0,0
66A9ISDU,125,17,12,2022-05-13,0,0
XZ7NYR45,122.4,44,13,2022-04-16,0,0
P525J6W2,127.3,8,12,2022-05-22,0,0
593B35RE,42.7,57,5,2022-04-03,1,0
32AP9O8G,98.2,9,10,2022-05-21,0,0
II4VGRIR,138.5,38,14,2022-04-22,1,1
8VPZOKN6,91.4,52,7,2022-04-08,0,0
7R0M1MMQ,90.3,8,10,2022-05-22,0,0
N2HISRBL,151.7,46,12,2022-04-14,0,0
EILOOTHR,95.9,46,11,2022-04-14,0,0
PI6SBB3R,50.2,52,8,2022-04-08,0,0
NKURAHYF,84.9,56,11,2022-04-04,0,0
7U8E9LF7,120.7,27,12,2022-05-03,0,0
J0V00IQ7,60.1,38,5,2022-04-22,0,0
VX3M1VAH,74.7,16,7,2022-05-14,0,0
KWJIX1TM,83.5,26,9,2022-05-04,0,0
SNHPIDRZ,97.8,15,9,2022-05-15,1,0
MDT57MPE,65.4,33,10,2022-04-27,0,0
S2FKX4I6,103,52,12,2022-04-08,0,0
2R5T7OWV,130.5,56,14,2022-04-04,0,0
JTU5HADM,96.3,36,9,2022-04-24,0,0
RBJ4QHEP,87.5,35,9,2022-04-25,1,0
RTJVYWSV,89.4,48,8,2022-04-12,0,0
J3WYOY3O,163.4,13,14,2022-05-17,0,0
1E6U54T7,123.2,2,13,2022-05-28,0,0
Y9XIECSW,82.3,42,9,2022-04-18,0,0
GXLZ28XH,117.2,51,13,2022-04-09,0,0
K29ZZNQ5,123.1,16,12,2022-05-14,0,0
MHUCCSFX,106.2,21,13,2022-05-09,0,0
JAEJEV7M,40.3,20,4,2022-05-10,1,0
R0NT4C94,54.2,56,9,2022-04-04,1,0
J3EZMEWE,84.2,11,9,2022-05-19,1,0
8SW5NQGZ,113.2,39,11,2022-04-21,0,0
W2BB64L9,103.3,16,13,2022-05-14,0,0
1Z6WR3CB,96.5,25,12,2022-05-05,0,0
BQKQT54E,72.2,24,10,2022-05-06,0,0
G4Q28MEJ,160.4,4,13,2022-05-26,1,0
0SCW7DIK,115.4,39,14,2022-04-21,0,0
6XYDIOQR,108.6,14,9,2022-05-16,0,0
E7ESKVW4,124.9,6,13,2022-05-24,1,0
UC8OM6L0,128.9,55,16,2022-04-05,0,0
U19NQVAO,87.1,13,9,2022-05-17,0,0
X63JVG9O,144.9,8,16,2022-05-22,0,0
NKUYW5T9,52.6,29,8,2022-05-01,0,0
FLUXC6DP,145.4,46,12,2022-04-14,0,0
5XYO29MS,118.3,58,12,2022-04-02,0,0
EX1YPLVX,113,49,14,2022-04-11,0,0
RSDUV2SE,96,25,11,2022-05-05,0,0
CRO9OUBK,156.1,22,17,2022-05-08,0,0
O7BW7HHX,106.9,36,11,2022-04-24,0,0
JPYVO9FE,77.4,56,7,2022-04-04,0,0
B5NAOCCD,115.4,34,12,2022-04-26,0,0
SHVMENNP,104.6,47,11,2022-04-13,0,0
5TM4LK4T,111.4,57,12,2022-04-03,1,0
VXPUT1YR,120.4,30,12,2022-04-30,0,0
4I5OICXN,65.7,22,6,2022-05-08,0,0
675K70KI,94.3,51,9,2022-04-09,0,0
XZQYHUVP,108.3,13,10,2022-05-17,1,0
JG6HXJ9G,76.8,33,7,2022-04-27,0,0
ALDZ3M7G,71.3,53,9,2022-04-07,0,0
DTJNXECA,93.9,4,10,2022-05-26,0,0
Q9P7FPM4,91.9,33,10,2022-04-27,1,0
QMINFOKO,109.1,40,11,2022-04-20,0,0
A5PHQ2YG,134.2,20,12,2022-05-10,0,0
Q99N6ZMK,97.5,58,13,2022-04-02,0,0
YHBEI097,101.1,49,13,2022-04-11,0,0
07CUWOKF,134.3,35,12,2022-04-25,0,0
YVY4NO8Q,145.1,38,13,2022-04-22,1,0
0AL64NX4,187,53,18,2022-04-07,0,0
9WVHNJEI,58.4,25,8,2022-05-05,0,0
UEGFISSA,100.8,39,13,2022-04-21,1,0
RS1W5I7N,58.5,56,6,2022-04-04,0,0
HOCV9ARD,117.7,43,11,2022-04-17,0,0
DDXO889Y,105.1,19,10,2022-05-11,0,0
9O7RV6GP,103.4,54,11,2022-04-06,0,0
9DVM87JY,106.8,56,11,2022-04-04,0,0
83DCEUHA,99.2,56,12,2022-04-04,0,0
5H5JXKYA,31.9,24,5,2022-05-06,1,0
Y33FX3LG,170.6,3,18,2022-05-27,0,0
HNJXB4HD,101.3,26,9,2022-05-04,0,0
8LM58R0W,49.2,0,6,2022-05-30,0,0
VPWQFGCS,105.4,2,9,2022-05-28,1,0
3G75XJZW,137.1,25,14,2022-05-05,0,0
GBU76MU1,146.5,9,12,2022-05-21,0,0
S8L15VSW,73.4,29,9,2022-05-01,0,0
QWU52M31,214.4,35,19,2022-04-25,0,0
DKEMXLPR,91.7,55,10,2022-04-05,0,0
L7A3WDY3,121.1,38,15,2022-04-22,1,0
P65SRKX3,98.9,7,10,2022-05-23,1,0
6JK8ZVUD,105.8,29,11,2022-05-01,0,0
S4W6NW9D,152.3,56,12,2022-04-04,0,0
UTF5BCVT,97.7,55,11,2022-04-05,0,0
6M9A198V,75.5,35,8,2022-04-25,1,0
JP0VYVPJ,164.9,21,15,2022-05-09,0,0
99Y583GK,73.7,48,9,2022-04-12,0,0
2EIACXLF,77,51,7,2022-04-09,1,0
Z30Z9VPE,119.8,52,13,2022-04-08,1,0
3Z09XIKJ,98.6,8,8,2022-05-22,0,0
VC85OGXO,74.8,22,10,2022-05-08,1,0
JXNBLHHP,89.7,39,9,2022-04-21,0,0
O29TWY1J,79.6,55,9,2022-04-05,0,0
Z2SF2I3E,78,3,8,2022-05-27,0,0
85YLPTRZ,133.8,45,13,2022-04-15,1,0
9CF02DI6,107.9,51,9,2022-04-09,0,0
SG21Z9IW,116.1,39,11,2022-04-21,0,0
AJNT090T,132.2,28,11,2022-05-02,0,0
QRBJLYLN,104,38,8,2022-04-22,1,0
XTB8IY77,86.2,26,8,2022-05-04,0,0
TNI3VEKJ,72.2,43,8,2022-04-17,0,0
DYJIGPGH,103.7,14,12,2022-05-16,0,0
2KY6X22O,123.1,49,12,2022-04-11,0,0
R1RMQDF8,165.9,27,13,2022-05-03,0,0
4OZINFZD,127,41,10,2022-04-19,0,0
ARVIHR66,111.6,32,12,2022-04-28,0,0
1DOIJJH1,81.5,32,12,2022-04-28,1,0
QP2BCDIM,73.5,55,7,2022-04-05,0,0
59076DWR,75.9,46,6,2022-04-14,0,0
HECXILT6,96.6,32,7,2022-04-28,0,0
TEFDBUQX,164.2,51,12,2022-04-09,0,0
YSG1WG7R,109,21,12,2022-05-09,0,0
X8GMIQ7E,136.4,25,12,2022-05-05,0,0
I4CFPTH4,105.3,33,13,2022-04-27,0,0
SCF4X5CQ,134.1,2,11,2022-05-28,0,0
KHB6M6BL,67.9,52,7,2022-04-08,0,0
A06AQUF7,79.8,55,10,2022-04-05,0,0
EHCIKWDZ,139.4,51,13,2022-04-09,0,0
ZZ8DKU2I,106.5,34,13,2022-04-26,0,0
80TJWGWJ,120.7,36,10,2022-04-24,0,0
A6J11PDW,34.7,35,7,2022-04-25,0,0
H4HUKI5W,90,14,8,2022-05-16,0,0
C0EY92G1,95.5,2,12,2022-05-28,1,0
XJTT5NLE,60.3,7,7,2022-05-23,0,0
HFUK9C1C,59.1,17,6,2022-05-13,0,0
NZNDSNFD,103.5,48,9,2022-04-12,1,0
1SV5G5TS,99,46,12,2022-04-14,0,0
WAJR4E6L,79.8,8,11,2022-05-22,0,0
8QG544V4,36.1,35,6,2022-04-25,0,0
HKW1WP19,67.8,25,12,2022-05-05,0,0
184XAWX6,64.9,11,9,2022-05-19,0,0
IHP46Y09,81.1,32,9,2022-04-28,1,0
FYOPAGH6,61.5,35,8,2022-04-25,1,1
VI21I4VY,107.1,18,12,2022-05-12,0,0
Y8CEADRC,150.2,10,12,2022-05-20,1,1
ORZY1GNT,137.7,47,14,2022-04-13,0,0
ZGY0Q5XD,149.1,46,13,2022-04-14,1,0
QXXVNN2F,117.4,38,9,2022-04-22,0,0
UGXZY7KN,65.9,38,10,2022-04-22,0,0
4G08NARW,91.6,53,13,2022-04-07,1,0
0D9WCMBF,137.4,24,13,2022-05-06,0,0
MH7PW0TN,110.5,58,13,2022-04-02,0,0
WLSX6YMN,129,2,15,2022-05-28,0,0
FLXJRZ58,78.2,58,7,2022-04-02,0,0
4177OEE2,94.8,44,14,2022-04-16,0,0
GP41QI09,107.6,38,10,2022-04-22,0,0
FDBY7XO9,91.5,44,9,2022-04-16,0,0
QIDG3YDC,98.8,51,9,2022-04-09,0,0
D65FYZ1Y,111.5,40,10,2022-04-20,0,0
KUH65UW9,75.3,50,10,2022-04-10,0,0
C6EJ6MX3,138.9,33,14,2022-04-27,0,0
13IK9UPS,170.3,6,14,2022-05-24,0,0
3O5M0RXJ,132.2,3,12,2022-05-27,0,0
J76ETT5H,151,58,15,2022-04-02,1,0
93578VY1,67.5,16,9,2022-05-14,0,0
FMOVRQUY,81.1,35,8,2022-04-25,0,0
A1TCJSOF,75,18,9,2022-05-12,0,0
I0ET3VTR,54.1,26,11,2022-05-04,0,0
78U6Z3AO,135.3,13,11,2022-05-17,0,0
XZ0RQMDS,166.7,36,15,2022-04-24,0,0
RX3FPVEP,60.6,16,7,2022-05-14,1,1
U3L4MK0Y,91.1,10,9,2022-05-20,0,0
GS52MN7B,71.7,48,7,2022-04-12,0,0
IM5NRPEH,114.2,53,13,2022-04-07,1,0
QNK6RN06,131.4,58,12,2022-04-02,0,0
U0ZCIZLQ,60.8,31,6,2022-04-29,0,0
K5674B58,129.7,54,13,2022-04-06,0,0
T4DIXGDM,137.8,57,12,2022-04-03,0,0
G3W8XDU2,62.2,12,7,2022-05-18,0,0
V3MR65B3,101.8,5,10,2022-05-25,1,0
EOYZOAMI,87.9,25,12,2022-05-05,0,0
G3P3GFYV,92.3,30,10,2022-04-30,0,0
B88O90NW,125.7,57,11,2022-04-03,1,0
8H2Z2Q7K,120.8,34,11,2022-04-26,0,0
0AHG752N,88.5,52,11,2022-04-08,1,0
JOB5W1OI,122.4,44,15,2022-04-16,0,0
9QJ8ZTT3,161.3,56,14,2022-04-04,0,0
39U16Q6Z,67.9,50,9,2022-04-10,0,0
Q7WD8JQJ,142.2,0,12,2022-05-30,0,0
KZ4KIC3U,111.6,2,10,2022-05-28,1,0
IS645QDU,66.7,56,6,2022-04-04,0,0
NY5KWFD4,53.8,22,5,2022-05-08,0,0
T76SMC9E,138.6,11,15,2022-05-19,0,0
RD9OYVNQ,53.4,5,6,2022-05-25,0,0
ON8W5INS,40.7,45,6,2022-04-15,1,0
UIJWC2AZ,90.6,32,11,2022-04-28,0,0
KFZ53PYK,50.8,23,9,2022-05-07,0,0
8DG07Y61,91.3,54,11,2022-04-06,0,0
90K0ONQQ,101.4,45,10,2022-04-15,0,0
BQOTS9LP,67.3,33,9,2022-04-27,0,0
CLI2QYY2,119.9,42,15,2022-04-18,0,0
ES1SK6NI,121,23,12,2022-05-07,0,0
OTJ5RR7O,86.7,36,8,2022-04-24,0,0
ZL6QR9P6,86.7,42,9,2022-04-18,0,0
LXSVCXFM,123.9,56,12,2022-04-04,1,0
MD47F0MN,90.5,52,9,2022-04-08,0,0
MAX79KR2,119.8,56,11,2022-04-04,0,0
GFWFHXFW,133.7,50,12,2022-04-10,0,0
NPG38NYG,100.9,27,11,2022-05-03,0,0
VAP98XVL,63.7,44,9,2022-04-16,0,0
EJ38RALV,100.8,40,9,2022-04-20,0,0
A9O3OH80,83.5,38,10,2022-04-22,0,0
KZWCUF27,71.1,20,9,2022-05-10,0,0
M3N6PHEH,76.1,40,8,2022-04-20,0,0
W1ID0K5Z,168.2,23,13,2022-05-07,0,0
GZMUVY7D,88.9,10,8,2022-05-20,0,0
QNC2DVIV,105,37,12,2022-04-23,0,0
SU9C6JO7,80,45,10,2022-04-15,1,0
SXN4W07R,159.5,18,13,2022-05-12,0,0
IIBNYY00,135.3,40,12,2022-04-20,0,0
YOA759P5,130.8,22,11,2022-05-08,0,0
K09W3IEW,131.8,30,14,2022-04-30,0,0
COUAK0TP,74.4,49,6,2022-04-11,1,0
Q73UJMLC,167.6,15,17,2022-05-15,0,0
J3CMEIBC,65.8,12,8,2022-05-18,1,0
ADEVOGT2,91.8,22,11,2022-05-08,0,0
WERIPPWF,88.6,1,11,2022-05-29,0,0
GH82MP5E,121.7,30,16,2022-04-30,0,0
9ZSUK3KG,105.3,8,11,2022-05-22,1,0
STA6ZH6T,95.9,37,11,2022-04-23,0,0
7MGFFIY3,51.9,26,5,2022-05-04,0,0
ASJ24A35,60.4,31,6,2022-04-29,0,0
PAQKWFUP,141.3,52,14,2022-04-08,0,0
6U2T0HMR,138.4,31,12,2022-04-29,1,0
TYID8JCD,129.7,12,13,2022-05-18,0,0
UNNVV1KY,109.1,37,11,2022-04-23,1,0
NNIWYPVP,66.8,18,10,2022-05-12,0,0
RJYU4VLQ,70,9,9,2022-05-21,0,0
ISJ4KROS,83.3,55,9,2022-04-05,0,0
NW7X7Z8E,124.8,41,13,2022-04-19,1,0
QLE46TTJ,43.2,40,8,2022-04-20,1,1
B0K8JWTO,134.5,54,15,2022-04-06,1,0
XXA3CNGG,107.5,51,10,2022-04-09,0,0
UUOQA82W,91.9,48,13,2022-04-12,0,0
8P8TQ5O5,111.9,29,14,2022-05-01,0,0
W0U3KZAG,103,41,12,2022-04-19,0,0
3U6DL9AT,74.1,1,11,2022-05-29,0,0
G26Q3MH8,142.9,44,12,2022-04-16,0,0
QNGBS51N,63.2,38,7,2022-04-22,0,0
WI12CJ2T,121.9,36,12,2022-04-24,0,0
VXBOL7KD,85,33,9,2022-04-27,1,1
MXVA8NXG,130.4,46,14,2022-04-14,0,0
M5PWS2GA,116.2,8,13,2022-05-22,0,0
XQQDT4F7,122.5,35,12,2022-04-25,0,0
D6J25GJN,90.9,22,11,2022-05-08,0,0
JWDO181V,134,54,13,2022-04-06,1,0
9CGLE8N9,115.1,34,10,2022-04-26,0,0
W2P794US,128.8,37,12,2022-04-23,0,0
JQAZIY1I,62.5,53,5,2022-04-07,0,0
NI24DYDM,93.1,21,11,2022-05-09,1,0
HCCT5X06,96,25,10,2022-05-05,0,0
8WCPBM8F,59.4,49,8,2022-04-11,0,0
9CQ3I6JN,97.2,26,10,2022-05-04,0,0
C3WACZWU,164.8,50,16,2022-04-10,0,0
QHBZWGWD,156.7,52,17,2022-04-08,1,0
5346AZA4,112.1,0,14,2022-05-30,0,0
BDTWGEOT,73.5,22,9,2022-05-08,0,0
S34Y0S8G,173,47,18,2022-04-13,0,0
ZNK4AM32,65.6,25,6,2022-05-05,0,0
ZAKGPWNE,79,12,6,2022-05-18,0,0
XTJ0LYZ9,122.1,54,15,2022-04-06,1,0
HCOY8M7A,65.2,50,11,2022-04-10,0,0
T0R949Y4,98,5,11,2022-05-25,0,0
GBBTDLJV,128.7,50,15,2022-04-10,0,0
RBKK8JK8,92,6,11,2022-05-24,0,0
A4WNG9FB,141.6,40,11,2022-04-20,0,0
BG8VI5OP,68.5,56,7,2022-04-04,0,0
QQV0WOZ7,71.6,54,7,2022-04-06,0,0
CSYXJM7S,63.9,3,7,2022-05-27,0,0
KXXC6WWA,139.6,35,11,2022-04-25,0,0
BUYTWLIK,70.6,12,8,2022-05-18,0,0
BA2TXB53,53.3,2,8,2022-05-28,0,0
YX01ONQT,161.5,4,18,2022-05-26,0,0
YIWNOPWZ,85.4,16,9,2022-05-14,0,0
3ZG6I818,130.7,37,13,2022-04-23,0,0
YFL66N50,154.4,47,15,2022-04-13,1,0
NTOC0UET,102.2,53,8,2022-04-07,0,0
MHTT61E8,116.1,57,13,2022-04-03,0,0
76IGUYUL,126.2,35,14,2022-04-25,1,0
ROWY55AI,117.5,49,14,2022-04-11,1,0
BAS87Q2M,26,30,4,2022-04-30,0,0
Z7TG8KI4,97.5,24,16,2022-05-06,1,0
W8Q5SI26,96.1,24,11,2022-05-06,0,0
0EER2GEM,71.7,45,7,2022-04-15,0,0
XAFL7GO0,114.8,58,13,2022-04-02,0,0
AVQHDTMN,80.5,45,11,2022-04-15,1,0
3VRR1A2W,92.1,33,9,2022-04-27,0,0
MA6ZC7O2,79.4,19,10,2022-05-11,0,0
3L4ELIFW,76.8,29,12,2022-05-01,1,0
0DP1XVKX,50.8,44,7,2022-04-16,0,0
2AUYJVV2,93.2,53,12,2022-04-07,0,0
NKPXNDU1,105.8,9,9,2022-05-21,0,0
VW2GP6VB,168.6,0,14,2022-05-30,0,0
